"","tract","Year","City","Community_Name","Detailed_Name","SPA","SD","CD","ca_ssd","ca_sad","totStreetSingAdult","totStreetFamHH","totStreetFamMem","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthFamHH","totESAdultSingAdult","totESAdultFamHH","totESAdultFamMem","totESYouthSingYouth","totESYouthFamHH","totESYouthFamMem","totESYouthUnaccYouth","totTHAdultSingAdult","totTHAdultFamHH","totTHAdultFamMem","totTHYouthSingYouth","totTHYouthFamHH","totTHYouthFamMem","totTHYouthUnaccYouth","totSHAdultSingAdult","totSHAdultFamHH","totSHAdultFamMem","totSHYouthSingYouth","totSHYouthFamHH","totSHYouthFamMem","totSHYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"458",194200,"2017","Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",4,3,4,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",194300,"2017","Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",4,3,4,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",194401,"2017","Los Angeles","Mid-City West","Mid-City West NC",4,3,5,26,50,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"461",194402,"2017","Los Angeles","Mid-City West","Mid-City West NC",4,3,5,26,50,6,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"462",194500,"2017","Los Angeles","Mid-City West","Mid-City West NC",4,3,5,26,50,25,0,0,0,0,2,2,9,0,0,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
"463",195100,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,4,24,43,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"464",195201,"2017","Los Angeles","Los Feliz","Los Feliz NC",4,3,4,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",195202,"2017","Los Angeles","Los Feliz","Los Feliz NC",4,3,4,24,43,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"466",195300,"2017","Los Angeles","Los Feliz","Los Feliz NC",4,3,4,24,43,11,0,0,0,0,1,2,5,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"467",195400,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,0,0,0,0,0,1,5,9,0,0,2,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
"468",195500,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,3,0,0,1,0,1,1,7,2,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"469",195600,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,12,0,0,1,0,2,3,6,2,0,4,5,12,0,0,0,0,0,0,0,0,0,12,33,0,3,9,0,0,0,0,0,0,0,0,34,0,42,0,42,76
"470",195710,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,18,0,0,0,1,3,10,1,0,2,6,17,2,0,0,0,0,0,0,0,0,163,21,72,0,3,8,0,0,0,0,0,0,0,0,45,0,243,0,243,288
"471",195720,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,2,0,0,1,3,6,4,1,2,5,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
"472",195802,"2017","Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,7,1,3,2,5,1,11,7,3,9,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
"473",195803,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"474",195804,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,2,0,0,0,1,0,0,14,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
"475",195901,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,2,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"476",195902,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",195903,"2017","Los Angeles","Silver Lake","Silver Lake NC",4,1,13,24,51,0,0,0,5,1,0,0,2,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"478",197200,"2017","Los Angeles","Elysian Valley","Elysian Valley Riverside NC",4,1,13,24,51,7,0,0,6,1,1,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"479",197300,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"480",197410,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,3,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"481",197420,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70,0,70,74
"482",197500,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,11,0,0,2,10,16,7,1,3,18,34,12,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,31,0,31,111
"483",197600,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,10,0,0,3,2,3,1,2,5,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
"484",197700,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,1,24,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"485",199000,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,17,0,0,1,6,9,2,26,2,11,19,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
"486",199110,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0,0,69,71
"487",199120,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,2,0,0,1,1,6,0,3,2,2,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
"488",199201,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,7,0,0,5,7,1,1,2,8,13,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
"489",199202,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"490",199300,"2017","Los Angeles","Eagle Rock","Arroyo Seco NC",4,1,1,24,51,0,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"491",199400,"2017","Los Angeles","Eagle Rock","Arroyo Seco NC",4,1,1,24,51,0,0,0,1,0,4,2,2,2,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"492",199700,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,3,0,0,1,0,3,2,2,2,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"493",199800,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,1,0,0,0,0,2,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"494",199900,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,1,24,51,2,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"495",201110,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,5,0,2,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"496",201120,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"497",201200,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,2,0,0,0,0,4,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"498",201301,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,1,1,7,0,1,2,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"499",201302,"2017","Los Angeles","Eagle Rock","Arroyo Seco NC",4,1,14,24,51,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"500",201401,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,3,0,3,0,1,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"501",201402,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,1,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"502",201501,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,2,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"503",201503,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"504",201504,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,1,0,0,4,1,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"505",201601,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,2,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"506",201602,"2017","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,11,0,0,4,0,6,1,1,6,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"507",201700,"2017","Los Angeles","El Sereno","California State University - Los Angeles",4,1,14,24,51,0,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"508",203100,"2017","Los Angeles","Boyle Heights","California State University - Los Angeles",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",203200,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"510",203300,"2017","Los Angeles","Lincoln Heights","Lincoln Heights NC",4,1,14,24,51,7,0,0,1,2,3,0,2,2,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"511",203500,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,51,3,0,0,6,11,0,1,4,10,20,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
"512",203600,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,14,17
"513",203710,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",203720,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"515",203800,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"516",203900,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,5,0,0,3,3,0,0,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"517",204110,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,11,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"518",204120,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",204200,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"520",204300,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,0,2,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"521",204410,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"522",204420,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,112,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,0,0,119,122
"523",204600,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,11,0,0,2,0,1,1,6,3,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
"524",204700,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,10,0,0,3,1,4,5,8,5,2,8,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
"525",204810,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,1,1,2,0,2,2,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"526",204820,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,0,0,0,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"527",204910,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"528",204920,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,2,0,0,1,0,14,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
"529",205110,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"530",205120,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,6,0,0,0,4,4,0,7,0,7,8,0,13,0,0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,0,0,72,107
"531",206010,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,1,24,51,0,0,0,2,2,2,1,4,3,4,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"532",206020,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,14,24,51,9,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"533",206031,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,24,53,46,0,0,2,2,4,12,30,3,4,8,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139
"534",206032,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,8,1,2,7,2,8,11,13,11,4,17,19,25,0,53,0,0,15,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,85,68,10,0,78,163
"535",206050,"2017","Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,26,0,0,2,0,4,0,2,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
"536",206200,"2017","Los Angeles","Skid Row","Skid Row",4,1,14,30,53,142,0,0,1,0,3,130,77,2,0,6,221,148,0,57,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,519,57,24,0,81,600
"537",206300,"2017","Los Angeles","Skid Row","Skid Row",4,2,14,30,53,498,0,0,20,2,3,271,109,32,4,6,461,210,0,720,48,134,20,4,8,0,1089,0,0,47,0,0,0,0,0,0,0,0,0,0,1211,864,1154,0,2018,3229
"538",207101,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,1,24,51,38,0,0,2,2,0,6,5,3,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
"539",207102,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,1,24,51,48,0,0,0,0,0,49,30,0,0,0,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,189
"540",207103,"2017","Los Angeles","Chinatown","Historic Cultural NC",4,1,1,24,51,0,0,0,1,4,0,0,1,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"541",207301,"2017","Los Angeles","Skid Row","Skid Row",4,1,14,30,53,120,0,0,0,0,0,2,13,0,0,0,3,25,0,319,0,0,9,0,0,0,104,0,0,15,0,0,0,0,0,0,0,0,0,0,148,328,119,0,447,595
"542",207302,"2017","Los Angeles","Skid Row","Skid Row",4,1,14,30,53,48,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60
"543",207400,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,24,53,94,0,0,0,0,0,7,12,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,129
"544",207501,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,24,53,17,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"545",207502,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,30,53,35,0,0,0,0,0,6,5,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
"546",207710,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,30,53,87,0,0,0,0,0,7,1,0,0,0,12,2,0,0,16,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,52,0,0,52,153
"547",207900,"2017","Los Angeles","Downtown Los Angeles","Downtown Los Angeles NC",4,1,14,30,53,52,0,0,1,1,1,5,8,2,2,2,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
"548",208000,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,5,0,0,0,2,0,9,2,0,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
"549",208301,"2017","Los Angeles","Westlake","Westlake North NC",4,1,13,24,51,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"550",208302,"2017","Los Angeles","Westlake","Westlake North NC",4,1,13,24,51,0,0,0,1,0,1,0,0,2,0,2,0,0,0,20,0,0,1,0,0,0,29,20,46,0,0,0,0,0,0,0,0,0,0,0,4,21,75,0,96,100
"551",208401,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"552",208402,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,6,0,0,1,4,6,4,5,2,7,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
"553",208501,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,3,0,0,0,1,3,3,6,0,2,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
"554",208502,"2017","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,2,0,0,4,5,0,1,0,6,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"555",208610,"2017","Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,6,0,0,0,0,5,2,1,0,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"556",208620,"2017","Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,1,0,0,0,0,2,1,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"557",208710,"2017","Los Angeles","Rampart Village","Rampart Village NC",4,2,1,24,53,2,0,0,0,1,0,1,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"558",208720,"2017","Los Angeles","Westlake","MacArthur Park NC",4,2,1,24,53,15,0,0,3,2,0,0,1,5,4,0,0,2,0,0,65,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,186,0,0,186,211
"559",208801,"2017","Los Angeles","Westlake","MacArthur Park NC",4,1,1,24,53,70,1,9,1,3,1,47,50,2,5,2,80,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,264
"560",208802,"2017","Los Angeles","Westlake","MacArthur Park NC",4,1,1,24,53,3,0,0,0,1,0,1,3,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"561",208902,"2017","Los Angeles","Westlake","Westlake South NC",4,1,1,24,53,7,0,0,1,1,0,1,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"562",208903,"2017","Los Angeles","Westlake","Westlake South NC",4,1,1,24,53,27,0,0,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,8,150,0,0,10,0,0,0,0,0,0,0,0,0,0,35,8,160,0,168,203
"563",208904,"2017","Los Angeles","Westlake","Westlake North NC",4,1,1,24,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"564",209102,"2017","Los Angeles","Westlake","Westlake South NC",4,1,1,24,53,18,0,0,1,2,1,0,2,2,4,2,0,4,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29,58
