tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
103101,2017,Los Angeles,1,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,28,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
103102,2017,Los Angeles,1,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,28,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
103200,2017,Los Angeles,1,Foothill Trails,Foothill Trails District NC,2,5,7,25,39,29,25,0,0,0,1,22,0,0,5,0,3,1,9,8,0,6,2,17,0,0,0,0,0,1,0,0,0,0,7,0,6,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
103300,2017,Los Angeles,1,Foothill Trails,Foothill Trails District NC,2,5,7,25,39,28,0,0,0,0,1,3,0,0,0,1,2,0,3,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
103400,2017,Los Angeles,1,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,28,0,0,0,0,1,2,0,0,0,1,3,0,4,0,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
104103,2017,Los Angeles,1,Foothill Trails,Foothill Trails District NC,2,3,7,18,39,29,0,0,0,0,1,10,0,0,0,0,0,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
104105,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,10,1,1,1,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,8,0,8,15
104108,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
104124,2017,Los Angeles,1,Angeles National Forest,Kagel Canyon,2,3,7,25,39,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104201,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,7,0,0,2,0,4,1,2,3,0,8,2,4,0,0,0,0,0,0,0,0,0,0,3,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
104203,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
104204,2017,Los Angeles,1,Foothill Trails,Foothill Trails District NC,2,3,7,18,39,29,0,0,0,0,1,4,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
104310,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
104320,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
104401,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
104403,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,7,0,0,0,3,2,0,2,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
104404,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,2,3,2,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
104500,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,21,23
104610,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
104620,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,2,0,0,5,4,1,0,0,8,7,2,0,0,0,0,0,0,0,1,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
104701,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
104703,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,6,0,0,6,3,17,3,0,10,5,36,5,0,0,0,1,0,0,1,0,2,0,0,9,5,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62
104704,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,13,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
104810,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104821,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
104822,2017,Los Angeles,1,Pacoima,Pacoima NC,2,3,7,18,39,29,2,0,0,0,1,7,0,0,1,3,1,0,5,2,5,2,0,10,0,0,0,0,0,0,0,0,0,0,1,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
106010,2017,Los Angeles,1,Sylmar,Sylmar NC,2,5,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106020,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,4,1,16,1,0,6,2,34,2,0,0,0,1,0,0,1,0,2,0,0,6,2,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
106111,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
106112,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,1,1,7,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,130,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,170,0,0,170,183
106113,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,10,1,0,0,1,9,0,0,0,0,14,0,6,0,0,29,0,12,0,0,0,0,0,0,0,2,0,0,0,0,28,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
106114,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,2,0,0,0,2,6,0,2,0,4,13,0,4,0,0,0,0,0,0,0,1,0,0,0,3,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
106403,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
106405,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
106406,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
106407,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106408,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
106510,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,1,5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
106520,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,11,1,6,4,3,17,2,13,7,6,1,0,0,0,0,2,0,1,0,0,16,2,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
106603,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106604,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,6,0,0,0,1,0,0,0,3,2,3,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
106641,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106642,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
106643,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
106645,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,39,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106646,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,5,12,18,39,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
106648,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106649,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107010,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
107020,2017,Los Angeles,1,Sylmar,Sylmar NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
108101,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108102,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108103,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108104,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108201,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,25,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
108202,2017,Los Angeles,1,Porter Ranch,Porter Ranch NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109100,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,58,0,1,13,0,0,2,0,0,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
109200,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,3,12,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109300,2017,Los Angeles,1,Granada Hills,Granada Hills North NC,2,3,12,18,39,29,0,0,0,0,1,15,1,3,7,2,8,0,3,11,4,17,0,6,0,0,0,0,0,1,0,1,0,0,10,3,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
109400,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,28,0,0,0,1,1,0,0,2,0,2,4,5,3,0,4,7,10,0,0,0,0,0,0,0,0,0,0,3,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
109500,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,18,0,0,0,1,18,0,0,2,0,21,6,3,3,0,44,10,6,0,0,1,0,0,0,0,2,0,0,3,0,42,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
109601,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
109603,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,3,0,0,10,7,7,0,2,16,13,15,0,4,1,0,0,0,0,2,1,1,0,0,14,12,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
109604,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,14,0,0,2,0,0,2,7,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
109700,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,3,12,18,38,29,0,0,0,0,1,6,0,0,2,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
109800,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,0,0,0,0,1,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
111100,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111201,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
111202,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
111204,2017,Los Angeles,1,Northridge,Northridge West NC,2,5,12,27,38,30,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
111205,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,18,45,30,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
111206,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111301,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,7,0,0,0,1,3,0,0,0,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
111302,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111400,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,29,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
113101,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
113102,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
113211,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113212,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113213,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,2,1,4,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
113231,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,2,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
